problem_id,year,version,problem_num,contest_label,slug,problem_url,contest_url,category
1048,2021,Spring A,23,2021 Spring AMC 10A,2021_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10A_Problems/Problem_23,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10A_Problems,
1049,2021,Spring A,24,2021 Spring AMC 10A,2021_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10A_Problems/Problem_24,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10A_Problems,
1050,2021,Spring A,25,2021 Spring AMC 10A,2021_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10A_Problems/Problem_25,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10A_Problems,
1051,2021,Spring B,1,2021 Spring AMC 10B,2021_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems/Problem_1,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems,
1052,2021,Spring B,2,2021 Spring AMC 10B,2021_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems/Problem_2,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems,
1053,2021,Spring B,3,2021 Spring AMC 10B,2021_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems/Problem_3,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems,
1054,2021,Spring B,4,2021 Spring AMC 10B,2021_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems/Problem_4,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems,
1055,2021,Spring B,5,2021 Spring AMC 10B,2021_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems/Problem_5,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems,
1056,2021,Spring B,6,2021 Spring AMC 10B,2021_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems/Problem_6,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems,
1057,2021,Spring B,7,2021 Spring AMC 10B,2021_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems/Problem_7,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems,
1058,2021,Spring B,8,2021 Spring AMC 10B,2021_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems/Problem_8,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems,
1059,2021,Spring B,9,2021 Spring AMC 10B,2021_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems/Problem_9,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems,
1060,2021,Spring B,10,2021 Spring AMC 10B,2021_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems/Problem_10,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems,
1061,2021,Spring B,11,2021 Spring AMC 10B,2021_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems/Problem_11,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems,
1062,2021,Spring B,12,2021 Spring AMC 10B,2021_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems/Problem_12,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems,
1063,2021,Spring B,13,2021 Spring AMC 10B,2021_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems/Problem_13,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems,
1064,2021,Spring B,14,2021 Spring AMC 10B,2021_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems/Problem_14,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems,
1065,2021,Spring B,15,2021 Spring AMC 10B,2021_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems/Problem_15,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems,
1066,2021,Spring B,16,2021 Spring AMC 10B,2021_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems/Problem_16,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems,
1067,2021,Spring B,17,2021 Spring AMC 10B,2021_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems/Problem_17,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems,
1068,2021,Spring B,18,2021 Spring AMC 10B,2021_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems/Problem_18,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems,
1069,2021,Spring B,19,2021 Spring AMC 10B,2021_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems/Problem_19,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems,
1070,2021,Spring B,20,2021 Spring AMC 10B,2021_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems/Problem_20,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems,
1071,2021,Spring B,21,2021 Spring AMC 10B,2021_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems/Problem_21,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems,
1072,2021,Spring B,22,2021 Spring AMC 10B,2021_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems/Problem_22,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems,
1073,2021,Spring B,23,2021 Spring AMC 10B,2021_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems/Problem_23,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems,
1074,2021,Spring B,24,2021 Spring AMC 10B,2021_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems/Problem_24,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems,
1075,2021,Spring B,25,2021 Spring AMC 10B,2021_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems/Problem_25,https://artofproblemsolving.com/wiki/index.php/2021_AMC_10B_Problems,
1076,2021,Fall A,1,2021 Fall AMC 10A,2021_Fall_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2021_Fall_AMC_10A_Problems/Problem_1,https://artofproblemsolving.com/wiki/index.php/2021_Fall_AMC_10A_Problems,
1077,2021,Fall A,2,2021 Fall AMC 10A,2021_Fall_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2021_Fall_AMC_10A_Problems/Problem_2,https://artofproblemsolving.com/wiki/index.php/2021_Fall_AMC_10A_Problems,
